pip_dk;pip_dscr_novo;nucleo;familia;area_atuacao;ano;acervo_ip;acervo_pic
29934277;3ª PIP - Bangu/Campo Grande;Rio de Janeiro;Territorial;Bangu/Campo Grande;2016;695;0
29926583;1ª PIP - Botafogo/Copacabana;Rio de Janeiro;Territorial;Botafogo/Copacabana;2016;538;0
29926616;2ª PIP - Botafogo/Copacabana;Rio de Janeiro;Territorial;Botafogo/Copacabana;2016;555;0
29926805;1ª PIP - Centro/Zona Portuária;Rio de Janeiro;Territorial;Centro/Zona Portuária;2016;457;0
29927047;2ª PIP - Centro/Zona Portuária;Rio de Janeiro;Territorial;Centro/Zona Portuária;2016;574;0
29933374;3ª PIP - Centro/Zona Portuária;Rio de Janeiro;Territorial;Centro/Zona Portuária;2016;519;0
29933502;1ª PIP - Ilha/Bonsucesso;Rio de Janeiro;Territorial;Ilha/Bonsucesso;2016;749;0
29933521;2ª PIP - Ilha/Bonsucesso;Rio de Janeiro;Territorial;Ilha/Bonsucesso;2016;405;0
29933955;1ª PIP - Madureira/Jacarepaguá;Rio de Janeiro;Territorial;Madureira/Jacarepaguá;2016;940;0
29933967;2ª PIP - Madureira/Jacarepaguá;Rio de Janeiro;Territorial;Madureira/Jacarepaguá;2016;292;0
29933988;3ª PIP - Madureira/Jacarepaguá;Rio de Janeiro;Territorial;Madureira/Jacarepaguá;2016;249;2
29933418;1ª PIP - Méier/Tijuca;Rio de Janeiro;Territorial;Méier/Tijuca;2016;582;0
29933469;2ª PIP - Méier/Tijuca;Rio de Janeiro;Territorial;Méier/Tijuca;2016;432;0
29933470;3ª PIP - Méier/Tijuca;Rio de Janeiro;Territorial;Méier/Tijuca;2016;380;0
29933490;4ª PIP - Méier/Tijuca;Rio de Janeiro;Territorial;Méier/Tijuca;2016;798;0
29933590;1ª PIP - Penha/Irajá;Rio de Janeiro;Territorial;Penha/Irajá;2016;940;0
29933830;2ª PIP - Penha/Irajá;Rio de Janeiro;Territorial;Penha/Irajá;2016;624;1
29933850;3ª PIP - Penha/Irajá;Rio de Janeiro;Territorial;Penha/Irajá;2016;216;0
29934363;1ª PIP - Santa Cruz;Rio de Janeiro;Territorial;Santa Cruz;2016;499;0
29934376;2ª PIP - Santa Cruz;Rio de Janeiro;Territorial;Santa Cruz;2016;369;0
29934303;1ª PIP - Zona Sul/Barra;Rio de Janeiro;Territorial;Zona Sul/Barra;2016;652;0
29934337;2ª PIP - Zona Sul/Barra;Rio de Janeiro;Territorial;Zona Sul/Barra;2016;415;0
29941061;1ª PIP - VD Centro;Rio de Janeiro;Violência contra mulher;Área Centro;2016;188;0
29941071;2ª PIP - VD Centro;Rio de Janeiro;Violência contra mulher;Área Centro;2016;489;1
29934401;1ª PIP - VD Oeste/Jacarepaguá;Rio de Janeiro;Violência contra mulher;Área Oeste/Jacarepaguá;2016;632;0
29934732;2ª PIP - VD Oeste/Jacarepaguá;Rio de Janeiro;Violência contra mulher;Área Oeste/Jacarepaguá;2016;901;0
30070783;1ª PIP - Especializada Duque de Caxias/Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Especializada;D. Caxias/N. Iguaçu;2017;603;0
30070806;2ª PIP - Especializada Duque de Caxias/Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Especializada;D. Caxias/N. Iguaçu;2017;510;0
30069167;1ª PIP - Duque de Caxias;Duque de Caxias/Nova Iguaçu;Territorial;Duque de Caxias;2017;68;0
30069433;2ª PIP - Duque de Caxias;Duque de Caxias/Nova Iguaçu;Territorial;Duque de Caxias;2017;514;0
30069453;3ª PIP - Duque de Caxias;Duque de Caxias/Nova Iguaçu;Territorial;Duque de Caxias;2017;89;1
30069490;4ª PIP - Duque de Caxias;Duque de Caxias/Nova Iguaçu;Territorial;Duque de Caxias;2017;130;0
30069516;5ª PIP - Duque de Caxias;Duque de Caxias/Nova Iguaçu;Territorial;Duque de Caxias;2017;262;0
30069669;1ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2017;275;0
30069693;2ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2017;413;0
30069732;3ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2017;935;1
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2017;673;0
30034664;1ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2017;93;0
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2017;624;0
29941322;PIP - VD Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Nova Iguaçu;2017;575;0
6115386;PIP - Barra Mansa;Interior;Interior;Barra Mansa;2017;498;2
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2017;119;2
400731;2ª PIP - Campos;Interior;Interior;Campos;2017;1112;19
400758;1ª PIP - Campos;Interior;Interior;Campos;2017;825;8
7419262;PIP - Itaboraí;Interior;Interior;Itaboraí;2017;1111;0
7419344;PIP - Itaguaí;Interior;Interior;Itaguaí;2017;217;2
1249804;PIP - Macaé;Interior;Interior;Macaé;2017;1087;5
300987;PIP - Nova Friburgo;Interior;Interior;Nova Friburgo;2017;726;3
400736;PIP - Petrópolis;Interior;Interior;Petrópolis;2017;333;0
300977;PIP - Volta Redonda;Interior;Interior;Volta Redonda;2017;1024;0
29941368;1ª PIP - Especializada Niterói/São Gonçalo;Niterói/São Gonçalo;Especializada;Niterói/São Gonçalo;2017;205;3
30061803;2ª PIP - Especializada Niterói/São Gonçalo;Niterói/São Gonçalo;Especializada;Niterói/São Gonçalo;2017;574;0
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2017;764;1
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2017;879;0
30061624;1ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2017;690;0
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2017;551;4
30061723;3ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2017;579;0
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2017;48;1
30034671;PIP - VD São Gonçalo;Niterói/São Gonçalo;Violência contra mulher;Área São Gonçalo;2017;5;0
29941099;1ª PIP - Especializada Rio de Janeiro;Rio de Janeiro;Especializada;Rio de Janeiro;2017;953;0
29941140;2ª PIP - Especializada Rio de Janeiro;Rio de Janeiro;Especializada;Rio de Janeiro;2017;402;0
29941222;3ª PIP - Especializada Rio de Janeiro;Rio de Janeiro;Especializada;Rio de Janeiro;2017;578;0
29941251;4ª PIP - Especializada Rio de Janeiro;Rio de Janeiro;Especializada;Rio de Janeiro;2017;294;15
29934004;1ª PIP - Bangu/Campo Grande;Rio de Janeiro;Territorial;Bangu/Campo Grande;2017;591;0
29934012;2ª PIP - Bangu/Campo Grande;Rio de Janeiro;Territorial;Bangu/Campo Grande;2017;1906;0
29934277;3ª PIP - Bangu/Campo Grande;Rio de Janeiro;Territorial;Bangu/Campo Grande;2017;642;0
29926583;1ª PIP - Botafogo/Copacabana;Rio de Janeiro;Territorial;Botafogo/Copacabana;2017;648;0
29926616;2ª PIP - Botafogo/Copacabana;Rio de Janeiro;Territorial;Botafogo/Copacabana;2017;793;0
29926805;1ª PIP - Centro/Zona Portuária;Rio de Janeiro;Territorial;Centro/Zona Portuária;2017;785;1
29927047;2ª PIP - Centro/Zona Portuária;Rio de Janeiro;Territorial;Centro/Zona Portuária;2017;1118;0
29933374;3ª PIP - Centro/Zona Portuária;Rio de Janeiro;Territorial;Centro/Zona Portuária;2017;826;0
29933502;1ª PIP - Ilha/Bonsucesso;Rio de Janeiro;Territorial;Ilha/Bonsucesso;2017;782;0
29933521;2ª PIP - Ilha/Bonsucesso;Rio de Janeiro;Territorial;Ilha/Bonsucesso;2017;525;0
29933955;1ª PIP - Madureira/Jacarepaguá;Rio de Janeiro;Territorial;Madureira/Jacarepaguá;2017;875;0
29933967;2ª PIP - Madureira/Jacarepaguá;Rio de Janeiro;Territorial;Madureira/Jacarepaguá;2017;374;0
29933988;3ª PIP - Madureira/Jacarepaguá;Rio de Janeiro;Territorial;Madureira/Jacarepaguá;2017;603;0
29933418;1ª PIP - Méier/Tijuca;Rio de Janeiro;Territorial;Méier/Tijuca;2017;522;0
29933469;2ª PIP - Méier/Tijuca;Rio de Janeiro;Territorial;Méier/Tijuca;2017;736;0
29933470;3ª PIP - Méier/Tijuca;Rio de Janeiro;Territorial;Méier/Tijuca;2017;374;0
29933490;4ª PIP - Méier/Tijuca;Rio de Janeiro;Territorial;Méier/Tijuca;2017;562;0
29933590;1ª PIP - Penha/Irajá;Rio de Janeiro;Territorial;Penha/Irajá;2017;529;0
29933830;2ª PIP - Penha/Irajá;Rio de Janeiro;Territorial;Penha/Irajá;2017;807;0
29933850;3ª PIP - Penha/Irajá;Rio de Janeiro;Territorial;Penha/Irajá;2017;438;0
29934363;1ª PIP - Santa Cruz;Rio de Janeiro;Territorial;Santa Cruz;2017;265;0
29934376;2ª PIP - Santa Cruz;Rio de Janeiro;Territorial;Santa Cruz;2017;819;0
29934303;1ª PIP - Zona Sul/Barra;Rio de Janeiro;Territorial;Zona Sul/Barra;2017;1366;0
29934337;2ª PIP - Zona Sul/Barra;Rio de Janeiro;Territorial;Zona Sul/Barra;2017;382;0
29941061;1ª PIP - VD Centro;Rio de Janeiro;Violência contra mulher;Área Centro;2017;197;0
29941071;2ª PIP - VD Centro;Rio de Janeiro;Violência contra mulher;Área Centro;2017;646;2
29934401;1ª PIP - VD Oeste/Jacarepaguá;Rio de Janeiro;Violência contra mulher;Área Oeste/Jacarepaguá;2017;741;0
29934732;2ª PIP - VD Oeste/Jacarepaguá;Rio de Janeiro;Violência contra mulher;Área Oeste/Jacarepaguá;2017;2008;0
30070783;1ª PIP - Especializada Duque de Caxias/Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Especializada;D. Caxias/N. Iguaçu;2018;571;0
30070806;2ª PIP - Especializada Duque de Caxias/Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Especializada;D. Caxias/N. Iguaçu;2018;652;3
30069167;1ª PIP - Duque de Caxias;Duque de Caxias/Nova Iguaçu;Territorial;Duque de Caxias;2018;85;0
30069433;2ª PIP - Duque de Caxias;Duque de Caxias/Nova Iguaçu;Territorial;Duque de Caxias;2018;396;0
30069453;3ª PIP - Duque de Caxias;Duque de Caxias/Nova Iguaçu;Territorial;Duque de Caxias;2018;312;0
30069490;4ª PIP - Duque de Caxias;Duque de Caxias/Nova Iguaçu;Territorial;Duque de Caxias;2018;351;0
30069516;5ª PIP - Duque de Caxias;Duque de Caxias/Nova Iguaçu;Territorial;Duque de Caxias;2018;352;0
30069669;1ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2018;319;1
30069693;2ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2018;918;1
30069732;3ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2018;1528;1
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2018;2003;0
30034664;1ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2018;329;1
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2018;1516;0
29941322;PIP - VD Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Nova Iguaçu;2018;668;0
6115386;PIP - Barra Mansa;Interior;Interior;Barra Mansa;2018;706;1
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2018;222;5
400731;2ª PIP - Campos;Interior;Interior;Campos;2018;816;8
400758;1ª PIP - Campos;Interior;Interior;Campos;2018;839;4
7419262;PIP - Itaboraí;Interior;Interior;Itaboraí;2018;851;2
7419344;PIP - Itaguaí;Interior;Interior;Itaguaí;2018;532;1
1249804;PIP - Macaé;Interior;Interior;Macaé;2018;1580;1
300987;PIP - Nova Friburgo;Interior;Interior;Nova Friburgo;2018;473;7
400736;PIP - Petrópolis;Interior;Interior;Petrópolis;2018;462;0
300977;PIP - Volta Redonda;Interior;Interior;Volta Redonda;2018;1216;4
29941368;1ª PIP - Especializada Niterói/São Gonçalo;Niterói/São Gonçalo;Especializada;Niterói/São Gonçalo;2018;233;1
30061803;2ª PIP - Especializada Niterói/São Gonçalo;Niterói/São Gonçalo;Especializada;Niterói/São Gonçalo;2018;876;0
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2018;798;0
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2018;1007;0
30061624;1ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2018;938;1
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2018;841;6
30061723;3ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2018;951;1
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2018;58;0
30034671;PIP - VD São Gonçalo;Niterói/São Gonçalo;Violência contra mulher;Área São Gonçalo;2018;9;0
29941099;1ª PIP - Especializada Rio de Janeiro;Rio de Janeiro;Especializada;Rio de Janeiro;2018;991;0
29941140;2ª PIP - Especializada Rio de Janeiro;Rio de Janeiro;Especializada;Rio de Janeiro;2018;417;0
29941222;3ª PIP - Especializada Rio de Janeiro;Rio de Janeiro;Especializada;Rio de Janeiro;2018;810;0
29941251;4ª PIP - Especializada Rio de Janeiro;Rio de Janeiro;Especializada;Rio de Janeiro;2018;364;9
29934004;1ª PIP - Bangu/Campo Grande;Rio de Janeiro;Territorial;Bangu/Campo Grande;2018;643;1
29934012;2ª PIP - Bangu/Campo Grande;Rio de Janeiro;Territorial;Bangu/Campo Grande;2018;1336;1
29934277;3ª PIP - Bangu/Campo Grande;Rio de Janeiro;Territorial;Bangu/Campo Grande;2018;692;1
29926583;1ª PIP - Botafogo/Copacabana;Rio de Janeiro;Territorial;Botafogo/Copacabana;2018;561;0
29926616;2ª PIP - Botafogo/Copacabana;Rio de Janeiro;Territorial;Botafogo/Copacabana;2018;693;0
29926805;1ª PIP - Centro/Zona Portuária;Rio de Janeiro;Territorial;Centro/Zona Portuária;2018;1262;0
29927047;2ª PIP - Centro/Zona Portuária;Rio de Janeiro;Territorial;Centro/Zona Portuária;2018;978;0
29933374;3ª PIP - Centro/Zona Portuária;Rio de Janeiro;Territorial;Centro/Zona Portuária;2018;647;1
29933502;1ª PIP - Ilha/Bonsucesso;Rio de Janeiro;Territorial;Ilha/Bonsucesso;2018;740;0
29933521;2ª PIP - Ilha/Bonsucesso;Rio de Janeiro;Territorial;Ilha/Bonsucesso;2018;506;1
29933955;1ª PIP - Madureira/Jacarepaguá;Rio de Janeiro;Territorial;Madureira/Jacarepaguá;2018;686;0
29933967;2ª PIP - Madureira/Jacarepaguá;Rio de Janeiro;Territorial;Madureira/Jacarepaguá;2018;720;2
29933988;3ª PIP - Madureira/Jacarepaguá;Rio de Janeiro;Territorial;Madureira/Jacarepaguá;2018;1065;1
29933418;1ª PIP - Méier/Tijuca;Rio de Janeiro;Territorial;Méier/Tijuca;2018;813;0
29933469;2ª PIP - Méier/Tijuca;Rio de Janeiro;Territorial;Méier/Tijuca;2018;450;0
29933470;3ª PIP - Méier/Tijuca;Rio de Janeiro;Territorial;Méier/Tijuca;2018;600;0
29933490;4ª PIP - Méier/Tijuca;Rio de Janeiro;Territorial;Méier/Tijuca;2018;385;1
29933590;1ª PIP - Penha/Irajá;Rio de Janeiro;Territorial;Penha/Irajá;2018;694;0
29933830;2ª PIP - Penha/Irajá;Rio de Janeiro;Territorial;Penha/Irajá;2018;626;0
29933850;3ª PIP - Penha/Irajá;Rio de Janeiro;Territorial;Penha/Irajá;2018;505;1
29934363;1ª PIP - Santa Cruz;Rio de Janeiro;Territorial;Santa Cruz;2018;346;0
29934376;2ª PIP - Santa Cruz;Rio de Janeiro;Territorial;Santa Cruz;2018;1441;0
29934303;1ª PIP - Zona Sul/Barra;Rio de Janeiro;Territorial;Zona Sul/Barra;2018;1404;0
29934337;2ª PIP - Zona Sul/Barra;Rio de Janeiro;Territorial;Zona Sul/Barra;2018;400;0
29941061;1ª PIP - VD Centro;Rio de Janeiro;Violência contra mulher;Área Centro;2018;298;0
29941071;2ª PIP - VD Centro;Rio de Janeiro;Violência contra mulher;Área Centro;2018;1103;0
29934401;1ª PIP - VD Oeste/Jacarepaguá;Rio de Janeiro;Violência contra mulher;Área Oeste/Jacarepaguá;2018;766;0
29934732;2ª PIP - VD Oeste/Jacarepaguá;Rio de Janeiro;Violência contra mulher;Área Oeste/Jacarepaguá;2018;2608;0
30070783;1ª PIP - Especializada Duque de Caxias/Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Especializada;D. Caxias/N. Iguaçu;2019;610;0
30070806;2ª PIP - Especializada Duque de Caxias/Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Especializada;D. Caxias/N. Iguaçu;2019;641;4
30069167;1ª PIP - Duque de Caxias;Duque de Caxias/Nova Iguaçu;Territorial;Duque de Caxias;2019;189;0
30069433;2ª PIP - Duque de Caxias;Duque de Caxias/Nova Iguaçu;Territorial;Duque de Caxias;2019;315;0
30069453;3ª PIP - Duque de Caxias;Duque de Caxias/Nova Iguaçu;Territorial;Duque de Caxias;2019;592;0
30069490;4ª PIP - Duque de Caxias;Duque de Caxias/Nova Iguaçu;Territorial;Duque de Caxias;2019;559;0
30069516;5ª PIP - Duque de Caxias;Duque de Caxias/Nova Iguaçu;Territorial;Duque de Caxias;2019;369;0
30069669;1ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2019;327;0
30069693;2ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2019;1517;0
30069732;3ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2019;1029;1
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2019;2827;0
30034664;1ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2019;449;0
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2019;2684;1
29941322;PIP - VD Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Nova Iguaçu;2019;932;0
6115386;PIP - Barra Mansa;Interior;Interior;Barra Mansa;2019;1117;8
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2019;489;3
400731;2ª PIP - Campos;Interior;Interior;Campos;2019;1186;10
400758;1ª PIP - Campos;Interior;Interior;Campos;2019;1161;2
7419262;PIP - Itaboraí;Interior;Interior;Itaboraí;2019;1472;3
7419344;PIP - Itaguaí;Interior;Interior;Itaguaí;2019;415;7
1249804;PIP - Macaé;Interior;Interior;Macaé;2019;1027;6
300987;PIP - Nova Friburgo;Interior;Interior;Nova Friburgo;2019;627;10
400736;PIP - Petrópolis;Interior;Interior;Petrópolis;2019;650;5
300977;PIP - Volta Redonda;Interior;Interior;Volta Redonda;2019;1377;3
29941368;1ª PIP - Especializada Niterói/São Gonçalo;Niterói/São Gonçalo;Especializada;Niterói/São Gonçalo;2019;284;0
30061803;2ª PIP - Especializada Niterói/São Gonçalo;Niterói/São Gonçalo;Especializada;Niterói/São Gonçalo;2019;515;0
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2019;1014;1
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2019;1318;0
30061624;1ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2019;1023;2
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2019;921;6
30061723;3ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2019;922;1
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2019;107;1
30034671;PIP - VD São Gonçalo;Niterói/São Gonçalo;Violência contra mulher;Área São Gonçalo;2019;40;1
29941099;1ª PIP - Especializada Rio de Janeiro;Rio de Janeiro;Especializada;Rio de Janeiro;2019;1121;0
29941140;2ª PIP - Especializada Rio de Janeiro;Rio de Janeiro;Especializada;Rio de Janeiro;2019;344;0
29941222;3ª PIP - Especializada Rio de Janeiro;Rio de Janeiro;Especializada;Rio de Janeiro;2019;1051;0
29941251;4ª PIP - Especializada Rio de Janeiro;Rio de Janeiro;Especializada;Rio de Janeiro;2019;375;2
29934004;1ª PIP - Bangu/Campo Grande;Rio de Janeiro;Territorial;Bangu/Campo Grande;2019;770;1
29934012;2ª PIP - Bangu/Campo Grande;Rio de Janeiro;Territorial;Bangu/Campo Grande;2019;1599;2
29934277;3ª PIP - Bangu/Campo Grande;Rio de Janeiro;Territorial;Bangu/Campo Grande;2019;812;0
29926583;1ª PIP - Botafogo/Copacabana;Rio de Janeiro;Territorial;Botafogo/Copacabana;2019;644;0
29926616;2ª PIP - Botafogo/Copacabana;Rio de Janeiro;Territorial;Botafogo/Copacabana;2019;509;1
29926805;1ª PIP - Centro/Zona Portuária;Rio de Janeiro;Territorial;Centro/Zona Portuária;2019;915;1
29927047;2ª PIP - Centro/Zona Portuária;Rio de Janeiro;Territorial;Centro/Zona Portuária;2019;599;1
29933374;3ª PIP - Centro/Zona Portuária;Rio de Janeiro;Territorial;Centro/Zona Portuária;2019;771;1
29933502;1ª PIP - Ilha/Bonsucesso;Rio de Janeiro;Territorial;Ilha/Bonsucesso;2019;720;0
29933521;2ª PIP - Ilha/Bonsucesso;Rio de Janeiro;Territorial;Ilha/Bonsucesso;2019;580;0
29933955;1ª PIP - Madureira/Jacarepaguá;Rio de Janeiro;Territorial;Madureira/Jacarepaguá;2019;1023;0
29933967;2ª PIP - Madureira/Jacarepaguá;Rio de Janeiro;Territorial;Madureira/Jacarepaguá;2019;3998;0
29933988;3ª PIP - Madureira/Jacarepaguá;Rio de Janeiro;Territorial;Madureira/Jacarepaguá;2019;834;0
29933418;1ª PIP - Méier/Tijuca;Rio de Janeiro;Territorial;Méier/Tijuca;2019;1109;0
29933469;2ª PIP - Méier/Tijuca;Rio de Janeiro;Territorial;Méier/Tijuca;2019;629;0
29933470;3ª PIP - Méier/Tijuca;Rio de Janeiro;Territorial;Méier/Tijuca;2019;636;0
29933490;4ª PIP - Méier/Tijuca;Rio de Janeiro;Territorial;Méier/Tijuca;2019;481;0
29933590;1ª PIP - Penha/Irajá;Rio de Janeiro;Territorial;Penha/Irajá;2019;707;0
29933830;2ª PIP - Penha/Irajá;Rio de Janeiro;Territorial;Penha/Irajá;2019;821;1
29933850;3ª PIP - Penha/Irajá;Rio de Janeiro;Territorial;Penha/Irajá;2019;509;2
29934363;1ª PIP - Santa Cruz;Rio de Janeiro;Territorial;Santa Cruz;2019;417;0
29934376;2ª PIP - Santa Cruz;Rio de Janeiro;Territorial;Santa Cruz;2019;1180;0
29934303;1ª PIP - Zona Sul/Barra;Rio de Janeiro;Territorial;Zona Sul/Barra;2019;1764;0
29934337;2ª PIP - Zona Sul/Barra;Rio de Janeiro;Territorial;Zona Sul/Barra;2019;752;0
29941061;1ª PIP - VD Centro;Rio de Janeiro;Violência contra mulher;Área Centro;2019;443;1
29941071;2ª PIP - VD Centro;Rio de Janeiro;Violência contra mulher;Área Centro;2019;1585;0
29934401;1ª PIP - VD Oeste/Jacarepaguá;Rio de Janeiro;Violência contra mulher;Área Oeste/Jacarepaguá;2019;798;1
29934732;2ª PIP - VD Oeste/Jacarepaguá;Rio de Janeiro;Violência contra mulher;Área Oeste/Jacarepaguá;2019;2212;0
30070783;1ª PIP - Especializada Duque de Caxias/Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Especializada;D. Caxias/N. Iguaçu;2020;126;1
30070806;2ª PIP - Especializada Duque de Caxias/Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Especializada;D. Caxias/N. Iguaçu;2020;145;0
30069167;1ª PIP - Duque de Caxias;Duque de Caxias/Nova Iguaçu;Territorial;Duque de Caxias;2020;146;0
30069433;2ª PIP - Duque de Caxias;Duque de Caxias/Nova Iguaçu;Territorial;Duque de Caxias;2020;292;0
30069453;3ª PIP - Duque de Caxias;Duque de Caxias/Nova Iguaçu;Territorial;Duque de Caxias;2020;174;0
30069490;4ª PIP - Duque de Caxias;Duque de Caxias/Nova Iguaçu;Territorial;Duque de Caxias;2020;174;0
30069516;5ª PIP - Duque de Caxias;Duque de Caxias/Nova Iguaçu;Territorial;Duque de Caxias;2020;161;0
30069669;1ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2020;90;2
30069693;2ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2020;152;0
30069732;3ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2020;234;0
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2020;417;0
30034664;1ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2020;268;0
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;2020;631;0
29941322;PIP - VD Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Nova Iguaçu;2020;567;0
6115386;PIP - Barra Mansa;Interior;Interior;Barra Mansa;2020;362;4
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;2020;322;4
400731;2ª PIP - Campos;Interior;Interior;Campos;2020;252;33
400758;1ª PIP - Campos;Interior;Interior;Campos;2020;247;8
7419262;PIP - Itaboraí;Interior;Interior;Itaboraí;2020;331;0
7419344;PIP - Itaguaí;Interior;Interior;Itaguaí;2020;85;1
1249804;PIP - Macaé;Interior;Interior;Macaé;2020;220;0
300987;PIP - Nova Friburgo;Interior;Interior;Nova Friburgo;2020;214;21
400736;PIP - Petrópolis;Interior;Interior;Petrópolis;2020;599;1
300977;PIP - Volta Redonda;Interior;Interior;Volta Redonda;2020;955;3
29941368;1ª PIP - Especializada Niterói/São Gonçalo;Niterói/São Gonçalo;Especializada;Niterói/São Gonçalo;2020;111;0
30061803;2ª PIP - Especializada Niterói/São Gonçalo;Niterói/São Gonçalo;Especializada;Niterói/São Gonçalo;2020;161;0
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2020;285;0
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2020;378;0
30061624;1ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2020;282;1
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2020;294;0
30061723;3ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2020;267;0
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2020;188;0
30034671;PIP - VD São Gonçalo;Niterói/São Gonçalo;Violência contra mulher;Área São Gonçalo;2020;468;0
