"codigo_pip";"nome_pip";"nucleo";"familia";"area_atuacao";"ano";"mes";"ano_mes";"vista";"novos";"denuncias";"arquivamentos";"baixas";"inst_pic";"acordo_npp_oferecido";"acordo_npp_firmado";"med_caut"
300977;"PIP - Volta Redonda";"Interior";"Interior";"Volta Redonda";2020;3;"2020-03";315;59;2;40;144;0;0;0;1
300977;"PIP - Volta Redonda";"Interior";"Interior";"Volta Redonda";2020;4;"2020-04";268;53;5;19;134;0;0;0;2
300977;"PIP - Volta Redonda";"Interior";"Interior";"Volta Redonda";2020;5;"2020-05";1651;282;7;15;1382;1;1;0;6
300977;"PIP - Volta Redonda";"Interior";"Interior";"Volta Redonda";2020;6;"2020-06";340;212;21;30;148;0;40;0;10
300977;"PIP - Volta Redonda";"Interior";"Interior";"Volta Redonda";2020;7;"2020-07";619;167;5;14;404;0;2;0;18
300977;"PIP - Volta Redonda";"Interior";"Interior";"Volta Redonda";2020;8;"2020-08";281;134;41;67;64;0;0;0;14
300977;"PIP - Volta Redonda";"Interior";"Interior";"Volta Redonda";2020;9;"2020-09";488;128;23;49;332;0;3;0;5
300977;"PIP - Volta Redonda";"Interior";"Interior";"Volta Redonda";2020;10;"2020-10";571;148;50;89;354;0;9;0;6
300977;"PIP - Volta Redonda";"Interior";"Interior";"Volta Redonda";2020;11;"2020-11";3104;246;41;63;2794;0;0;0;2
300977;"PIP - Volta Redonda";"Interior";"Interior";"Volta Redonda";2020;12;"2020-12";641;63;46;35;482;0;2;0;2
300977;"PIP - Volta Redonda";"Interior";"Interior";"Volta Redonda";2021;1;"2021-01";265;70;18;19;88;0;1;0;0
300977;"PIP - Volta Redonda";"Interior";"Interior";"Volta Redonda";2021;2;"2021-02";433;127;44;68;172;0;4;0;8
300987;"PIP - Nova Friburgo";"Interior";"Interior";"Nova Friburgo";2020;3;"2020-03";276;50;5;15;176;2;0;0;0
300987;"PIP - Nova Friburgo";"Interior";"Interior";"Nova Friburgo";2020;4;"2020-04";55;13;1;4;17;0;0;0;3
300987;"PIP - Nova Friburgo";"Interior";"Interior";"Nova Friburgo";2020;5;"2020-05";83;38;3;1;46;1;0;0;2
300987;"PIP - Nova Friburgo";"Interior";"Interior";"Nova Friburgo";2020;6;"2020-06";33;19;2;1;20;1;0;0;0
300987;"PIP - Nova Friburgo";"Interior";"Interior";"Nova Friburgo";2020;7;"2020-07";141;25;5;7;91;0;0;0;2
300987;"PIP - Nova Friburgo";"Interior";"Interior";"Nova Friburgo";2020;8;"2020-08";441;52;13;27;286;0;0;0;0
300987;"PIP - Nova Friburgo";"Interior";"Interior";"Nova Friburgo";2020;9;"2020-09";353;43;13;43;264;0;2;0;2
300987;"PIP - Nova Friburgo";"Interior";"Interior";"Nova Friburgo";2020;10;"2020-10";978;79;13;47;777;1;0;0;3
300987;"PIP - Nova Friburgo";"Interior";"Interior";"Nova Friburgo";2020;11;"2020-11";416;167;27;27;326;0;1;0;1
300987;"PIP - Nova Friburgo";"Interior";"Interior";"Nova Friburgo";2020;12;"2020-12";490;62;20;23;378;0;2;0;7
300987;"PIP - Nova Friburgo";"Interior";"Interior";"Nova Friburgo";2021;1;"2021-01";353;90;13;63;183;0;0;0;2
300987;"PIP - Nova Friburgo";"Interior";"Interior";"Nova Friburgo";2021;2;"2021-02";120;38;12;18;46;0;0;0;1
400731;"2ª PIP - Campos";"Interior";"Interior";"Campos";2020;3;"2020-03";773;39;23;5;646;0;0;0;1
400731;"2ª PIP - Campos";"Interior";"Interior";"Campos";2020;4;"2020-04";18;14;3;2;3;32;0;0;0
400731;"2ª PIP - Campos";"Interior";"Interior";"Campos";2020;5;"2020-05";49;30;8;1;10;1;0;0;0
400731;"2ª PIP - Campos";"Interior";"Interior";"Campos";2020;6;"2020-06";53;41;11;0;12;0;0;0;2
400731;"2ª PIP - Campos";"Interior";"Interior";"Campos";2020;7;"2020-07";260;115;11;15;95;0;0;0;3
400731;"2ª PIP - Campos";"Interior";"Interior";"Campos";2020;8;"2020-08";152;44;0;4;35;0;0;0;2
400731;"2ª PIP - Campos";"Interior";"Interior";"Campos";2020;9;"2020-09";1025;159;16;21;873;0;0;0;0
400731;"2ª PIP - Campos";"Interior";"Interior";"Campos";2020;10;"2020-10";714;187;24;11;605;2;0;0;0
400731;"2ª PIP - Campos";"Interior";"Interior";"Campos";2020;11;"2020-11";672;139;22;33;519;0;0;0;0
400731;"2ª PIP - Campos";"Interior";"Interior";"Campos";2020;12;"2020-12";498;94;26;21;411;0;0;0;1
400731;"2ª PIP - Campos";"Interior";"Interior";"Campos";2021;1;"2021-01";618;53;11;16;475;0;0;1;3
400731;"2ª PIP - Campos";"Interior";"Interior";"Campos";2021;2;"2021-02";474;57;17;30;279;0;0;1;4
400736;"PIP - Petrópolis";"Interior";"Interior";"Petrópolis";2020;3;"2020-03";1800;359;67;48;1553;0;0;0;13
400736;"PIP - Petrópolis";"Interior";"Interior";"Petrópolis";2020;4;"2020-04";245;165;60;26;95;0;0;0;12
400736;"PIP - Petrópolis";"Interior";"Interior";"Petrópolis";2020;5;"2020-05";255;111;81;52;110;0;0;0;15
400736;"PIP - Petrópolis";"Interior";"Interior";"Petrópolis";2020;6;"2020-06";240;126;42;23;98;0;3;0;4
400736;"PIP - Petrópolis";"Interior";"Interior";"Petrópolis";2020;7;"2020-07";1200;225;77;43;973;0;2;0;22
400736;"PIP - Petrópolis";"Interior";"Interior";"Petrópolis";2020;8;"2020-08";757;218;88;51;409;0;3;0;18
400736;"PIP - Petrópolis";"Interior";"Interior";"Petrópolis";2020;9;"2020-09";528;125;97;56;306;0;0;0;9
400736;"PIP - Petrópolis";"Interior";"Interior";"Petrópolis";2020;10;"2020-10";740;197;75;133;474;0;1;0;12
400736;"PIP - Petrópolis";"Interior";"Interior";"Petrópolis";2020;11;"2020-11";1460;168;99;125;1206;0;1;0;12
400736;"PIP - Petrópolis";"Interior";"Interior";"Petrópolis";2020;12;"2020-12";286;105;40;17;52;0;2;0;11
400736;"PIP - Petrópolis";"Interior";"Interior";"Petrópolis";2021;1;"2021-01";707;192;53;33;370;0;5;0;18
400736;"PIP - Petrópolis";"Interior";"Interior";"Petrópolis";2021;2;"2021-02";684;189;53;33;54;0;0;0;16
400758;"1ª PIP - Campos";"Interior";"Interior";"Campos";2020;3;"2020-03";668;56;14;0;582;0;0;0;1
400758;"1ª PIP - Campos";"Interior";"Interior";"Campos";2020;4;"2020-04";21;17;27;1;0;0;0;0;2
400758;"1ª PIP - Campos";"Interior";"Interior";"Campos";2020;5;"2020-05";39;31;11;4;9;0;0;0;0
400758;"1ª PIP - Campos";"Interior";"Interior";"Campos";2020;6;"2020-06";50;28;21;1;7;0;0;0;2
400758;"1ª PIP - Campos";"Interior";"Interior";"Campos";2020;7;"2020-07";187;137;55;9;68;0;0;0;0
400758;"1ª PIP - Campos";"Interior";"Interior";"Campos";2020;8;"2020-08";89;47;49;20;2;0;0;0;3
400758;"1ª PIP - Campos";"Interior";"Interior";"Campos";2020;9;"2020-09";872;182;27;6;771;0;0;0;3
400758;"1ª PIP - Campos";"Interior";"Interior";"Campos";2020;10;"2020-10";824;259;19;0;728;1;0;0;1
400758;"1ª PIP - Campos";"Interior";"Interior";"Campos";2020;11;"2020-11";569;136;20;4;403;0;0;0;2
400758;"1ª PIP - Campos";"Interior";"Interior";"Campos";2020;12;"2020-12";358;83;26;27;290;0;0;0;0
400758;"1ª PIP - Campos";"Interior";"Interior";"Campos";2021;1;"2021-01";526;68;22;2;356;0;0;0;3
400758;"1ª PIP - Campos";"Interior";"Interior";"Campos";2021;2;"2021-02";354;149;7;58;220;0;0;0;4
1249804;"PIP - Macaé";"Interior";"Interior";"Macaé";2020;3;"2020-03";678;81;67;85;382;0;0;0;3
1249804;"PIP - Macaé";"Interior";"Interior";"Macaé";2020;4;"2020-04";34;6;5;1;3;0;0;0;0
1249804;"PIP - Macaé";"Interior";"Interior";"Macaé";2020;5;"2020-05";94;37;13;1;14;0;0;0;3
1249804;"PIP - Macaé";"Interior";"Interior";"Macaé";2020;6;"2020-06";69;54;14;7;38;0;0;0;3
1249804;"PIP - Macaé";"Interior";"Interior";"Macaé";2020;7;"2020-07";1002;128;18;15;745;0;0;0;1
1249804;"PIP - Macaé";"Interior";"Interior";"Macaé";2020;8;"2020-08";1599;184;38;221;1291;0;1;0;1
1249804;"PIP - Macaé";"Interior";"Interior";"Macaé";2020;9;"2020-09";2732;116;19;296;2328;0;0;0;1
1249804;"PIP - Macaé";"Interior";"Interior";"Macaé";2020;10;"2020-10";2285;201;25;158;1708;0;0;0;1
1249804;"PIP - Macaé";"Interior";"Interior";"Macaé";2020;11;"2020-11";969;59;45;287;621;0;5;0;0
1249804;"PIP - Macaé";"Interior";"Interior";"Macaé";2020;12;"2020-12";336;82;23;233;127;0;1;0;0
1249804;"PIP - Macaé";"Interior";"Interior";"Macaé";2021;1;"2021-01";279;93;19;43;33;0;0;0;3
1249804;"PIP - Macaé";"Interior";"Interior";"Macaé";2021;2;"2021-02";305;121;8;51;11;0;0;0;2
5679985;"PIP - Cabo Frio";"Interior";"Interior";"Cabo Frio";2020;3;"2020-03";603;262;15;7;503;1;0;0;14
5679985;"PIP - Cabo Frio";"Interior";"Interior";"Cabo Frio";2020;4;"2020-04";24;18;6;0;5;0;0;0;0
5679985;"PIP - Cabo Frio";"Interior";"Interior";"Cabo Frio";2020;5;"2020-05";12;15;3;1;4;0;0;0;2
5679985;"PIP - Cabo Frio";"Interior";"Interior";"Cabo Frio";2020;6;"2020-06";31;18;8;1;14;0;0;0;2
5679985;"PIP - Cabo Frio";"Interior";"Interior";"Cabo Frio";2020;7;"2020-07";58;67;15;2;20;1;0;0;8
5679985;"PIP - Cabo Frio";"Interior";"Interior";"Cabo Frio";2020;8;"2020-08";388;114;21;14;224;0;3;0;16
5679985;"PIP - Cabo Frio";"Interior";"Interior";"Cabo Frio";2020;9;"2020-09";312;128;16;22;264;0;2;0;4
5679985;"PIP - Cabo Frio";"Interior";"Interior";"Cabo Frio";2020;10;"2020-10";162;24;14;20;92;4;0;0;2
5679985;"PIP - Cabo Frio";"Interior";"Interior";"Cabo Frio";2020;11;"2020-11";64;41;16;15;8;0;0;0;0
5679985;"PIP - Cabo Frio";"Interior";"Interior";"Cabo Frio";2020;12;"2020-12";209;35;23;18;92;1;0;0;6
5679985;"PIP - Cabo Frio";"Interior";"Interior";"Cabo Frio";2021;1;"2021-01";278;45;9;16;93;0;0;0;4
5679985;"PIP - Cabo Frio";"Interior";"Interior";"Cabo Frio";2021;2;"2021-02";98;22;6;5;10;0;0;0;2
6115386;"PIP - Barra Mansa";"Interior";"Interior";"Barra Mansa";2020;3;"2020-03";498;69;13;13;415;1;2;0;6
6115386;"PIP - Barra Mansa";"Interior";"Interior";"Barra Mansa";2020;4;"2020-04";51;35;6;3;16;0;1;0;3
6115386;"PIP - Barra Mansa";"Interior";"Interior";"Barra Mansa";2020;5;"2020-05";63;36;13;2;13;0;1;0;14
6115386;"PIP - Barra Mansa";"Interior";"Interior";"Barra Mansa";2020;6;"2020-06";144;92;15;18;36;0;0;0;8
6115386;"PIP - Barra Mansa";"Interior";"Interior";"Barra Mansa";2020;7;"2020-07";181;183;28;39;65;0;1;0;10
6115386;"PIP - Barra Mansa";"Interior";"Interior";"Barra Mansa";2020;8;"2020-08";903;139;29;26;745;0;2;0;16
6115386;"PIP - Barra Mansa";"Interior";"Interior";"Barra Mansa";2020;9;"2020-09";649;93;24;46;463;0;1;0;14
6115386;"PIP - Barra Mansa";"Interior";"Interior";"Barra Mansa";2020;10;"2020-10";731;133;21;34;571;0;1;0;6
6115386;"PIP - Barra Mansa";"Interior";"Interior";"Barra Mansa";2020;11;"2020-11";641;220;36;31;352;0;1;0;6
6115386;"PIP - Barra Mansa";"Interior";"Interior";"Barra Mansa";2020;12;"2020-12";106;36;34;13;27;0;0;0;6
6115386;"PIP - Barra Mansa";"Interior";"Interior";"Barra Mansa";2021;1;"2021-01";463;95;17;4;373;0;0;0;0
6115386;"PIP - Barra Mansa";"Interior";"Interior";"Barra Mansa";2021;2;"2021-02";299;133;13;24;62;0;0;0;3
7419262;"PIP - Itaboraí";"Interior";"Interior";"Itaboraí";2020;3;"2020-03";170;60;17;35;105;0;0;0;0
7419262;"PIP - Itaboraí";"Interior";"Interior";"Itaboraí";2020;4;"2020-04";52;26;21;10;18;0;0;0;0
7419262;"PIP - Itaboraí";"Interior";"Interior";"Itaboraí";2020;5;"2020-05";41;17;6;3;12;0;0;0;7
7419262;"PIP - Itaboraí";"Interior";"Interior";"Itaboraí";2020;6;"2020-06";48;22;10;12;14;0;0;0;1
7419262;"PIP - Itaboraí";"Interior";"Interior";"Itaboraí";2020;7;"2020-07";797;33;15;149;631;0;0;0;4
7419262;"PIP - Itaboraí";"Interior";"Interior";"Itaboraí";2020;8;"2020-08";1825;63;26;168;1598;1;0;0;1
7419262;"PIP - Itaboraí";"Interior";"Interior";"Itaboraí";2020;9;"2020-09";648;29;14;86;404;0;5;0;4
7419262;"PIP - Itaboraí";"Interior";"Interior";"Itaboraí";2020;10;"2020-10";481;45;27;43;292;0;6;0;1
7419262;"PIP - Itaboraí";"Interior";"Interior";"Itaboraí";2020;11;"2020-11";135;22;25;137;40;0;1;1;1
7419262;"PIP - Itaboraí";"Interior";"Interior";"Itaboraí";2020;12;"2020-12";154;25;19;20;97;0;2;2;1
7419262;"PIP - Itaboraí";"Interior";"Interior";"Itaboraí";2021;1;"2021-01";317;25;10;36;231;1;0;0;0
7419262;"PIP - Itaboraí";"Interior";"Interior";"Itaboraí";2021;2;"2021-02";151;27;16;17;39;0;0;0;2
7419344;"PIP - Itaguaí";"Interior";"Interior";"Itaguaí";2020;3;"2020-03";237;22;12;34;136;0;0;0;0
7419344;"PIP - Itaguaí";"Interior";"Interior";"Itaguaí";2020;4;"2020-04";6;19;1;0;0;0;0;0;0
7419344;"PIP - Itaguaí";"Interior";"Interior";"Itaguaí";2020;5;"2020-05";1;47;0;0;0;0;0;0;0
7419344;"PIP - Itaguaí";"Interior";"Interior";"Itaguaí";2020;6;"2020-06";0;7;3;0;0;0;0;0;0
7419344;"PIP - Itaguaí";"Interior";"Interior";"Itaguaí";2020;7;"2020-07";610;173;34;69;474;0;0;0;2
7419344;"PIP - Itaguaí";"Interior";"Interior";"Itaguaí";2020;8;"2020-08";360;246;90;57;218;0;0;0;1
7419344;"PIP - Itaguaí";"Interior";"Interior";"Itaguaí";2020;9;"2020-09";200;23;20;49;127;1;0;0;0
7419344;"PIP - Itaguaí";"Interior";"Interior";"Itaguaí";2020;10;"2020-10";100;43;26;22;50;0;0;0;0
7419344;"PIP - Itaguaí";"Interior";"Interior";"Itaguaí";2020;11;"2020-11";169;69;5;14;143;0;0;0;0
7419344;"PIP - Itaguaí";"Interior";"Interior";"Itaguaí";2020;12;"2020-12";317;18;27;69;181;0;0;0;0
7419344;"PIP - Itaguaí";"Interior";"Interior";"Itaguaí";2021;1;"2021-01";152;27;10;34;84;0;0;0;1
7419344;"PIP - Itaguaí";"Interior";"Interior";"Itaguaí";2021;2;"2021-02";166;15;8;29;113;0;0;0;1
29926583;"1ª PIP - Botafogo/Copacabana";"Rio de Janeiro";"Territorial";"Botafogo/Copacabana";2020;3;"2020-03";33;16;5;0;2;0;0;0;0
29926583;"1ª PIP - Botafogo/Copacabana";"Rio de Janeiro";"Territorial";"Botafogo/Copacabana";2020;4;"2020-04";10;7;8;0;0;0;0;0;0
29926583;"1ª PIP - Botafogo/Copacabana";"Rio de Janeiro";"Territorial";"Botafogo/Copacabana";2020;5;"2020-05";5;2;0;0;0;0;0;0;2
29926583;"1ª PIP - Botafogo/Copacabana";"Rio de Janeiro";"Territorial";"Botafogo/Copacabana";2020;6;"2020-06";23;8;8;0;0;0;0;0;0
29926583;"1ª PIP - Botafogo/Copacabana";"Rio de Janeiro";"Territorial";"Botafogo/Copacabana";2020;7;"2020-07";823;95;16;0;549;0;0;0;4
29926583;"1ª PIP - Botafogo/Copacabana";"Rio de Janeiro";"Territorial";"Botafogo/Copacabana";2020;8;"2020-08";544;162;23;34;288;0;1;0;4
29926583;"1ª PIP - Botafogo/Copacabana";"Rio de Janeiro";"Territorial";"Botafogo/Copacabana";2020;9;"2020-09";422;148;19;72;262;0;3;0;5
29926583;"1ª PIP - Botafogo/Copacabana";"Rio de Janeiro";"Territorial";"Botafogo/Copacabana";2020;10;"2020-10";992;144;12;42;746;0;0;0;2
29926583;"1ª PIP - Botafogo/Copacabana";"Rio de Janeiro";"Territorial";"Botafogo/Copacabana";2020;11;"2020-11";761;203;11;28;528;0;0;1;6
29926583;"1ª PIP - Botafogo/Copacabana";"Rio de Janeiro";"Territorial";"Botafogo/Copacabana";2020;12;"2020-12";1602;129;30;36;1100;0;1;0;2
29926583;"1ª PIP - Botafogo/Copacabana";"Rio de Janeiro";"Territorial";"Botafogo/Copacabana";2021;1;"2021-01";1136;106;22;225;565;0;3;0;3
29926583;"1ª PIP - Botafogo/Copacabana";"Rio de Janeiro";"Territorial";"Botafogo/Copacabana";2021;2;"2021-02";476;84;37;235;114;0;23;0;2
29926616;"2ª PIP - Botafogo/Copacabana";"Rio de Janeiro";"Territorial";"Botafogo/Copacabana";2020;3;"2020-03";1162;15;9;9;1089;0;0;0;0
29926616;"2ª PIP - Botafogo/Copacabana";"Rio de Janeiro";"Territorial";"Botafogo/Copacabana";2020;4;"2020-04";7;7;5;0;0;0;0;0;0
29926616;"2ª PIP - Botafogo/Copacabana";"Rio de Janeiro";"Territorial";"Botafogo/Copacabana";2020;5;"2020-05";5;1;2;0;1;0;0;0;0
29926616;"2ª PIP - Botafogo/Copacabana";"Rio de Janeiro";"Territorial";"Botafogo/Copacabana";2020;6;"2020-06";16;9;4;1;2;0;0;0;1
29926616;"2ª PIP - Botafogo/Copacabana";"Rio de Janeiro";"Territorial";"Botafogo/Copacabana";2020;7;"2020-07";108;91;10;9;77;0;0;0;8
29926616;"2ª PIP - Botafogo/Copacabana";"Rio de Janeiro";"Territorial";"Botafogo/Copacabana";2020;8;"2020-08";1432;168;22;24;1284;0;0;0;7
29926616;"2ª PIP - Botafogo/Copacabana";"Rio de Janeiro";"Territorial";"Botafogo/Copacabana";2020;9;"2020-09";1723;136;25;41;1468;0;0;0;4
29926616;"2ª PIP - Botafogo/Copacabana";"Rio de Janeiro";"Territorial";"Botafogo/Copacabana";2020;10;"2020-10";1130;154;13;53;965;0;1;1;11
29926616;"2ª PIP - Botafogo/Copacabana";"Rio de Janeiro";"Territorial";"Botafogo/Copacabana";2020;11;"2020-11";1045;209;25;135;867;0;1;1;7
29926616;"2ª PIP - Botafogo/Copacabana";"Rio de Janeiro";"Territorial";"Botafogo/Copacabana";2020;12;"2020-12";440;143;15;23;332;0;0;0;1
29926616;"2ª PIP - Botafogo/Copacabana";"Rio de Janeiro";"Territorial";"Botafogo/Copacabana";2021;1;"2021-01";680;98;4;13;503;0;0;0;0
29926616;"2ª PIP - Botafogo/Copacabana";"Rio de Janeiro";"Territorial";"Botafogo/Copacabana";2021;2;"2021-02";816;87;12;6;581;0;0;0;0
29926805;"1ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;3;"2020-03";520;8;7;5;497;0;0;0;1
29926805;"1ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;4;"2020-04";6;6;0;0;5;0;0;0;0
29926805;"1ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;5;"2020-05";11;11;6;0;5;0;0;0;0
29926805;"1ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;6;"2020-06";5;1;0;0;0;0;0;0;4
29926805;"1ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;7;"2020-07";567;106;4;2;510;0;0;0;1
29926805;"1ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;8;"2020-08";1762;164;21;6;1686;0;0;0;6
29926805;"1ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;9;"2020-09";1107;88;11;8;1002;0;0;0;1
29926805;"1ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;10;"2020-10";968;108;17;51;927;0;0;0;0
29926805;"1ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;11;"2020-11";2423;108;5;23;2302;0;0;0;3
29926805;"1ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;12;"2020-12";587;293;4;15;534;1;0;0;1
29926805;"1ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2021;1;"2021-01";903;352;1;30;867;0;0;0;3
29926805;"1ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2021;2;"2021-02";989;298;4;15;891;0;0;0;0
29927047;"2ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;3;"2020-03";968;12;10;182;613;0;0;0;0
29927047;"2ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;4;"2020-04";6;6;6;0;0;0;0;0;0
29927047;"2ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;5;"2020-05";5;12;4;0;0;0;0;0;0
29927047;"2ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;6;"2020-06";4;2;2;0;2;0;0;0;0
29927047;"2ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;7;"2020-07";1020;117;23;13;665;0;0;0;2
29927047;"2ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;8;"2020-08";913;156;18;189;605;0;0;0;2
29927047;"2ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;9;"2020-09";860;103;23;212;568;0;0;0;2
29927047;"2ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;10;"2020-10";963;143;27;132;729;0;0;0;3
29927047;"2ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;11;"2020-11";602;111;12;74;368;0;0;0;1
29927047;"2ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;12;"2020-12";1508;131;7;140;967;0;0;0;0
29927047;"2ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2021;1;"2021-01";816;107;6;236;418;0;0;0;0
29927047;"2ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2021;2;"2021-02";803;134;17;210;156;0;0;0;0
29933374;"3ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;3;"2020-03";195;14;11;2;155;0;0;0;3
29933374;"3ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;4;"2020-04";5;6;3;0;0;0;0;0;0
29933374;"3ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;5;"2020-05";13;11;5;0;7;0;0;0;1
29933374;"3ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;6;"2020-06";8;9;1;0;2;0;0;0;3
29933374;"3ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;7;"2020-07";174;104;7;9;130;0;0;0;3
29933374;"3ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;8;"2020-08";595;168;12;13;471;0;0;0;5
29933374;"3ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;9;"2020-09";298;82;14;36;246;0;0;0;5
29933374;"3ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;10;"2020-10";1581;155;9;8;1417;0;0;0;2
29933374;"3ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;11;"2020-11";1184;122;26;60;1062;0;0;0;4
29933374;"3ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2020;12;"2020-12";637;133;11;20;562;0;0;0;3
29933374;"3ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2021;1;"2021-01";261;111;2;18;149;0;0;0;1
29933374;"3ª PIP - Centro/Zona Portuária";"Rio de Janeiro";"Territorial";"Centro/Zona Portuária";2021;2;"2021-02";173;90;13;4;35;0;0;0;3
29933418;"1ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;3;"2020-03";390;6;3;2;362;0;0;0;2
29933418;"1ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;4;"2020-04";20;10;9;0;0;0;0;0;0
29933418;"1ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;5;"2020-05";16;7;6;0;4;0;0;0;0
29933418;"1ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;6;"2020-06";9;5;3;0;0;0;0;0;3
29933418;"1ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;7;"2020-07";200;55;10;10;153;0;0;0;8
29933418;"1ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;8;"2020-08";407;130;20;12;285;0;0;0;8
29933418;"1ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;9;"2020-09";941;73;26;80;734;0;0;0;4
29933418;"1ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;10;"2020-10";220;120;15;48;175;0;0;0;3
29933418;"1ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;11;"2020-11";260;55;13;10;112;0;25;0;4
29933418;"1ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;12;"2020-12";209;41;13;8;138;0;4;0;5
29933418;"1ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2021;1;"2021-01";106;39;11;2;46;0;0;0;0
29933418;"1ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2021;2;"2021-02";580;44;5;8;475;0;9;0;1
29933469;"2ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;3;"2020-03";46;9;3;3;23;0;0;0;2
29933469;"2ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;4;"2020-04";15;7;7;0;1;0;0;0;0
29933469;"2ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;5;"2020-05";25;11;10;0;2;0;0;0;0
29933469;"2ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;6;"2020-06";7;8;1;0;2;0;0;0;0
29933469;"2ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;7;"2020-07";1277;55;14;5;1169;0;0;0;2
