orgao_dk;promotoria;foro_dk;foro;comarca_dk;comarca;atribuicao;ano;acervo
400603;1ª PJ de Vila Inhomirim;95;Foro Regional Vila Inhomirim;35;Mage;Híbrida;1996;0
400603;1ª PJ de Vila Inhomirim;95;Foro Regional Vila Inhomirim;35;Mage;Híbrida;1997;0
400603;1ª PJ de Vila Inhomirim;95;Foro Regional Vila Inhomirim;35;Mage;Híbrida;1998;0
400603;1ª PJ de Vila Inhomirim;95;Foro Regional Vila Inhomirim;35;Mage;Híbrida;1999;0
400603;1ª PJ de Vila Inhomirim;95;Foro Regional Vila Inhomirim;35;Mage;Híbrida;2000;0
400603;1ª PJ de Vila Inhomirim;95;Foro Regional Vila Inhomirim;35;Mage;Híbrida;2001;0
400603;1ª PJ de Vila Inhomirim;95;Foro Regional Vila Inhomirim;35;Mage;Híbrida;2002;0
400603;1ª PJ de Vila Inhomirim;95;Foro Regional Vila Inhomirim;35;Mage;Híbrida;2003;0
400603;1ª PJ de Vila Inhomirim;95;Foro Regional Vila Inhomirim;35;Mage;Híbrida;2004;0
400603;1ª PJ de Vila Inhomirim;95;Foro Regional Vila Inhomirim;35;Mage;Híbrida;2005;0
400603;1ª PJ de Vila Inhomirim;95;Foro Regional Vila Inhomirim;35;Mage;Híbrida;2006;0
400603;1ª PJ de Vila Inhomirim;95;Foro Regional Vila Inhomirim;35;Mage;Híbrida;2007;0
400603;1ª PJ de Vila Inhomirim;95;Foro Regional Vila Inhomirim;35;Mage;Híbrida;2008;1
400603;1ª PJ de Vila Inhomirim;95;Foro Regional Vila Inhomirim;35;Mage;Híbrida;2009;4
400603;1ª PJ de Vila Inhomirim;95;Foro Regional Vila Inhomirim;35;Mage;Híbrida;2010;836
400603;1ª PJ de Vila Inhomirim;95;Foro Regional Vila Inhomirim;35;Mage;Híbrida;2011;1026
400603;1ª PJ de Vila Inhomirim;95;Foro Regional Vila Inhomirim;35;Mage;Híbrida;2012;536
400603;1ª PJ de Vila Inhomirim;95;Foro Regional Vila Inhomirim;35;Mage;Híbrida;2013;462
400603;1ª PJ de Vila Inhomirim;95;Foro Regional Vila Inhomirim;35;Mage;Híbrida;2014;428
400603;1ª PJ de Vila Inhomirim;95;Foro Regional Vila Inhomirim;35;Mage;Híbrida;2015;812
400603;1ª PJ de Vila Inhomirim;95;Foro Regional Vila Inhomirim;35;Mage;Híbrida;2016;1692
400603;1ª PJ de Vila Inhomirim;95;Foro Regional Vila Inhomirim;35;Mage;Híbrida;2017;1241
400603;1ª PJ de Vila Inhomirim;95;Foro Regional Vila Inhomirim;35;Mage;Híbrida;2018;891
400603;1ª PJ de Vila Inhomirim;95;Foro Regional Vila Inhomirim;35;Mage;Híbrida;2019;1554
400603;1ª PJ de Vila Inhomirim;95;Foro Regional Vila Inhomirim;35;Mage;Híbrida;2020;802
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;1980;0
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;1981;0
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;1982;0
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;1983;0
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;1984;0
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;1985;0
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;1986;0
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;1987;0
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;1988;0
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;1989;0
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;1990;0
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;1991;0
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;1992;0
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;1993;0
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;1994;0
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;1995;0
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;1996;0
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;1997;0
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;1998;0
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;1999;0
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;2000;0
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;2001;0
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;2002;0
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;2003;0
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;2004;2
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;2005;0
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;2006;0
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;2007;2
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;2008;1
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;2009;4
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;2010;1089
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;2011;1244
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;2012;1300
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;2013;739
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;2014;632
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;2015;496
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;2016;475
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;2017;783
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;2018;833
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;2019;909
400604;1ª PJ de Japeri;32;Foro Unico de Japeri;32;Japeri;Híbrida;2020;171
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;1980;0
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;1981;0
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;1982;0
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;1983;0
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;1984;0
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;1985;0
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;1986;0
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;1987;0
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;1988;0
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;1989;0
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;1990;0
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;1991;0
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;1992;0
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;1993;0
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;1994;0
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;1995;0
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;1996;0
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;1997;0
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;1998;0
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;1999;0
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;2000;0
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;2001;0
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;2002;0
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;2003;1
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;2004;0
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;2005;0
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;2006;0
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;2007;0
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;2008;1
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;2009;4
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;2010;38
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;2011;189
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;2012;604
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;2013;675
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;2014;764
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;2015;704
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;2016;511
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;2017;342
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;2018;579
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;2019;778
400605;1ª PJ de Guapimirim;24;Foro Unico de Guapimirim;24;Guapimirim;Híbrida;2020;358
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;1980;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;1981;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;1982;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;1983;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;1984;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;1985;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;1986;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;1987;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;1988;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;1989;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;1990;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;1991;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;1992;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;1993;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;1994;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;1995;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;1996;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;1997;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;1998;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;1999;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;2000;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;2001;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;2002;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;2003;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;2004;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;2005;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;2006;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;2007;1
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;2008;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;2009;0
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;2010;376
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;2011;355
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;2012;349
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;2013;436
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;2014;427
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;2015;514
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;2016;634
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;2017;795
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;2018;1530
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;2019;1361
400649;PJ de Itatiaia;31;Foro Unico de Itatiaia;31;Itatiaia;Híbrida;2020;685
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;1980;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;1981;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;1982;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;1983;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;1984;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;1985;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;1986;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;1987;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;1988;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;1989;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;1990;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;1991;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;1992;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;1993;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;1994;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;1995;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;1996;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;1997;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;1998;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;1999;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;2000;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;2001;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;2002;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;2003;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;2004;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;2005;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;2006;1
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;2007;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;2008;0
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;2009;1
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;2010;623
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;2011;606
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;2012;733
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;2013;504
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;2014;497
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;2015;570
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;2016;659
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;2017;741
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;2018;693
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;2019;802
400650;PJ de Porto Real / Quatis;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;Híbrida;2020;326
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1980;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1981;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1982;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1983;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1984;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1985;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1986;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1987;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1988;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1989;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1990;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1991;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1992;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1993;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1994;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1995;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1996;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1997;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1998;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1999;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2000;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2001;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2002;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2003;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2004;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2005;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2006;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2007;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2008;21
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2009;0
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2010;128
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2011;95
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2012;107
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2013;152
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2014;177
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2015;325
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2016;350
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2017;377
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2018;410
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2019;411
400653;1ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2020;75
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1980;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1981;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1982;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1983;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1984;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1985;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1986;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1987;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1988;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1989;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1990;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1991;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1992;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1993;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1994;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1995;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1996;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1997;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1998;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;1999;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2000;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2001;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2002;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2003;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2004;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2005;10
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2006;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2007;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2008;0
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2009;1
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2010;563
400654;3ª PJ de Itaperuna;30;Foro Unico de Itaperuna;30;Itaperuna;Híbrida;2011;603
