orgao_dk;promotoria;atribuicao;foro_dk;foro;comarca_dk;comarca;ano;mes;novos;despacho;manifestacao;recurso;denuncia;arquivamento;prisao;transacao_penal;alegacao_final;med_caut;ciencia_sentenca_desfav;ciencia_sentenca_fav;ciencia_sentenca_parfav;ciencia_sentenca_extpresc;ciencia_sentenca_extoutras;ciencia_decisao_desfav;ciencia_decisao_fav;ciencia_decisao_parfav;ciencia_decisao_extpresc;ciencia_decisao_extoutras;ciencia_tjuri_absolve;ciencia_tjuri_descla;ciencia_tjuri_impronuncia;ciencia_tjuri_pronuncia
101127;2ª PJ Criminal de Cabo Frio;Criminal;10;Foro Unico de Cabo Frio;10;Cabo Frio;2019;1;83;0;158;20;22;6;0;0;15;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0
101207;1ª PJ Criminal de Itaboraí;Criminal;26;Foro Unico de Itaborai;26;Itaborai;2019;1;95;1;104;13;15;1;3;0;24;1;1;33;3;0;0;0;0;0;0;0;0;0;0;2
101212;1ª PJ Criminal de Itaguaí;Criminal;27;Foro Unico de Itaguai;27;Itaguai;2019;1;105;3;126;8;6;41;0;7;5;0;0;32;0;0;0;0;99;0;0;0;0;0;0;0
101227;1ª PJ Criminal de Macaé;Criminal;34;Foro Unico de Macae;34;Macae;2019;1;79;7;88;7;16;1;0;0;8;0;0;18;0;1;1;0;14;0;0;1;0;0;1;3
101234;1ª PJ Criminal de Magé;Criminal;35;Foro Central de Mage;35;Mage;2019;1;90;12;66;10;22;10;4;0;6;1;1;16;3;1;2;0;3;0;0;0;0;0;0;0
101303;1ª PJ Criminal de Nova Friburgo;Criminal;45;Foro Unico de Nova Friburgo;45;Nova Friburgo;2019;1;47;0;151;24;13;0;0;0;10;0;0;7;0;0;26;0;6;0;0;0;0;0;0;3
101331;PJ Criminal de Paraíba do Sul;Criminal;48;Foro Unico de Paraiba do Sul;48;Paraiba do Sul;2019;1;115;1;226;10;13;20;0;17;10;12;0;45;0;0;1;0;15;0;0;0;0;0;0;0
101391;PJ Criminal de São Fidélis;Criminal;64;Foro Unico de Sao Fidelis;64;Sao Fidelis;2019;1;63;7;59;2;13;13;0;0;6;0;0;30;0;0;0;0;16;0;0;0;0;0;0;0
101441;PJ Criminal de Saquarema;Criminal;73;Foro Unico de Saquarema;73;Saquarema;2019;1;197;2;240;20;18;30;0;7;5;10;1;13;8;36;150;0;2;0;0;0;0;0;0;0
101458;1ª PJ Criminal de Teresópolis;Criminal;78;Foro Unico de Teresopolis;78;Teresopolis;2019;1;65;2;156;23;18;17;0;0;15;0;6;37;3;9;13;0;0;0;0;0;0;0;0;0
101472;1ª PJ Criminal de Valença;Criminal;81;Foro Unico de Valenca;81;Valenca;2019;1;175;16;194;4;21;29;2;13;10;3;0;27;0;3;7;0;10;0;0;0;0;0;0;2
101476;PJ Criminal de Vassouras;Criminal;82;Foro Unico de Vassouras;82;Vassouras;2019;1;209;20;176;7;17;9;5;16;3;3;1;5;1;6;26;0;0;0;0;0;0;0;0;1
101485;1ª PJ Criminal de Volta Redonda;Criminal;83;Foro Unico de Volta Redonda;83;Volta Redonda;2019;1;60;2;105;14;20;26;0;0;23;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0
101486;2ª PJ Criminal de Volta Redonda;Criminal;83;Foro Unico de Volta Redonda;83;Volta Redonda;2019;1;65;2;105;25;15;21;0;0;52;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0
200215;1ª PJ Criminal de Resende;Criminal;57;Foro Unico de Resende;57;Resende;2019;1;43;38;112;13;16;2;0;0;4;6;2;6;2;2;8;0;0;0;0;0;0;0;0;4
300518;2ª PJ Criminal de Barra Mansa;Criminal;6;Foro Unico de Barra Mansa;6;Barra Mansa;2019;1;156;4;263;6;19;17;0;2;13;0;0;47;1;0;0;0;16;0;0;0;0;0;0;0
300523;1ª PJ Criminal de Cabo Frio;Criminal;10;Foro Unico de Cabo Frio;10;Cabo Frio;2019;1;64;0;148;22;18;11;4;0;20;0;0;23;0;0;6;0;0;0;0;0;0;0;0;0
300529;2ª PJ Criminal de Itaboraí;Criminal;26;Foro Unico de Itaborai;26;Itaborai;2019;1;272;1;562;12;21;2;0;3;18;43;0;14;0;0;0;0;0;0;0;0;0;0;0;0
300532;2ª PJ Criminal de Itaguaí;Criminal;27;Foro Unico de Itaguai;27;Itaguai;2019;1;87;4;161;6;6;36;0;16;4;0;0;27;0;0;0;0;94;0;0;0;0;0;0;0
300537;2ª PJ Criminal de Nova Friburgo;Criminal;45;Foro Unico de Nova Friburgo;45;Nova Friburgo;2019;1;42;0;125;17;18;1;0;0;21;0;0;11;0;0;10;0;1;0;0;0;0;0;0;1
300542;2ª PJ Criminal de Resende;Criminal;57;Foro Unico de Resende;57;Resende;2019;1;194;83;181;20;28;10;1;0;22;5;1;5;1;4;7;0;0;0;0;0;0;0;0;0
300547;2ª PJ Criminal de Teresópolis;Criminal;78;Foro Unico de Teresopolis;78;Teresopolis;2019;1;96;12;364;18;28;70;0;24;13;4;2;3;2;0;30;0;0;0;0;0;0;0;0;0
300986;2ª PJ Criminal de Macaé;Criminal;34;Foro Unico de Macae;34;Macae;2019;1;82;3;104;3;11;10;0;1;6;1;0;8;1;1;3;0;6;0;0;0;0;0;1;1
400681;1ª PJ Criminal de Maricá;Criminal;37;Foro Unico de Marica;37;Marica;2019;1;116;11;111;29;24;3;0;0;4;0;0;92;0;0;0;0;5;0;0;0;0;0;0;0
400683;2ª PJ Criminal de Maricá;Criminal;37;Foro Unico de Marica;37;Marica;2019;1;257;42;267;3;43;130;1;13;1;0;0;96;0;0;7;0;0;0;0;9;0;0;0;0
400737;2ª PJ Criminal de Queimados;Criminal;56;Foro Unico de Queimados;56;Queimados;2019;1;227;45;293;6;32;218;0;1;1;9;0;1;0;1;0;0;0;0;0;0;0;0;0;0
400763;1ª PJ Criminal de Queimados;Criminal;56;Foro Unico de Queimados;56;Queimados;2019;1;47;0;57;14;6;13;0;0;13;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0
901515;2ª PJ Criminal de Angra Dos Reis;Criminal;1;Foro Unico de Angra dos Reis;1;Angra dos Reis;2019;1;249;23;380;3;20;95;1;24;10;3;0;78;0;0;0;0;0;0;0;0;0;0;0;0
902815;1ª PJ Criminal de Rio das Ostras;Criminal;61;Foro Unico de Rio Das Ostras;61;Rio Das Ostras;2019;1;289;12;302;7;36;105;1;1;10;16;2;70;0;0;138;0;0;0;0;0;0;0;0;0
903174;1ª PJ Criminal de Angra Dos Reis;Criminal;1;Foro Unico de Angra dos Reis;1;Angra dos Reis;2019;1;76;32;159;3;12;81;4;0;22;0;0;3;2;1;3;0;0;0;0;0;0;0;0;1
921020;3ª PJ Criminal de Teresópolis;Criminal;78;Foro Unico de Teresopolis;78;Teresopolis;2019;1;373;146;296;8;72;93;1;0;3;9;1;7;1;1;70;0;0;0;0;0;0;0;0;0
932542;1ª PJ Criminal de Três Rios;Criminal;80;Foro Unico de Tres Rios;80;Tres Rios;2019;1;134;1;203;28;34;28;0;0;6;0;0;32;0;0;2;0;0;0;0;0;0;0;0;0
2513002;2ª PJ Criminal de Magé;Criminal;35;Foro Central de Mage;35;Mage;2019;1;181;61;267;4;10;50;6;2;1;19;1;25;1;0;6;0;16;0;0;0;0;0;0;0
14604755;2ª PJ Criminal de Barra do Piraí;Criminal;5;Foro Unico de Barra do Pirai;5;Barra do Pirai;2019;1;163;102;60;14;20;60;2;1;8;5;0;2;0;2;12;0;9;0;0;0;0;0;0;0
15087592;2ª PJ Criminal de Valença;Criminal;81;Foro Unico de Valenca;81;Valenca;2019;1;183;29;220;5;28;73;1;8;5;2;0;22;0;3;11;0;0;0;0;0;0;0;0;0
17226739;3ª PJ Criminal de Macaé;Criminal;34;Foro Unico de Macae;34;Macae;2019;1;45;1;100;9;9;5;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17544256;2ª PJ Criminal de Rio das Ostras;Criminal;61;Foro Unico de Rio Das Ostras;61;Rio Das Ostras;2019;1;228;19;207;10;34;174;0;13;10;20;0;11;0;0;0;0;0;0;1;0;0;0;0;0
27409395;4ª PJ Criminal de Teresópolis;Criminal;78;Foro Unico de Teresopolis;78;Teresopolis;2019;1;270;34;75;0;12;79;1;2;0;3;0;0;0;11;4;0;0;0;0;0;0;0;0;0
29162458;2ª PJ Criminal de Três Rios;Criminal;80;Foro Unico de Tres Rios;80;Tres Rios;2019;1;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100926;1ª PJ junto ao I Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2019;1;15;0;108;1;2;2;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;7
100927;2ª PJ junto ao I Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2019;1;16;1;146;1;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100928;1ª PJ junto ao II Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2019;1;11;0;45;8;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
100930;2ª PJ junto ao II Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2019;1;19;0;58;3;2;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2
100931;1ª PJ junto ao III Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2019;1;13;0;51;0;2;1;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;2
100932;2ª PJ junto ao III Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2019;1;12;0;30;7;4;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;4
100935;1ª PJ junto ao IV Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2019;1;8;0;48;2;4;0;0;0;7;0;0;1;0;0;0;0;0;0;0;0;0;1;2;2
100936;2ª PJ junto ao IV Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2019;1;12;0;37;8;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;3;4
101116;PJ de Bom Jardim;Híbrida;8;Foro Unico de Bom Jardim;8;Bom Jardim;2019;1;145;23;138;3;11;27;0;13;10;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0
101131;1ª PJ de Cachoeiras de Macacu;Híbrida;11;Foro Unico de Cachoeiras de Macacu;11;Cachoeiras de Macacu;2019;1;82;50;33;6;1;4;0;0;4;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0
101136;PJ de Cambuci;Híbrida;12;Foro Unico de Cambuci;12;Cambuci;2019;1;116;16;71;1;0;29;0;10;5;5;2;25;0;0;3;0;0;0;0;0;0;0;0;0
101151;PJ de Cantagalo;Híbrida;14;Foro Unico de Cantagalo;14;Cantagalo;2019;1;81;10;122;1;9;14;0;5;0;0;0;43;0;0;3;0;0;0;0;0;0;0;0;0
101156;PJ de Carmo;Híbrida;17;Foro Unico de Carmo;17;Carmo;2019;1;207;33;170;3;18;74;3;16;4;0;2;8;1;0;20;0;14;0;0;0;0;0;0;0
101161;PJ de Casimiro de Abreu;Híbrida;18;Foro Unico de Casimiro de Abreu;18;Casimiro de Abreu;2019;1;266;19;126;11;15;24;4;10;10;2;0;47;0;0;0;0;0;0;0;0;0;0;0;0
101166;PJ de Conceição de Macabu;Híbrida;19;Foro Unico de Conceicao de Macabu;19;Conceicao de Macabu;2019;1;98;9;45;4;10;12;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101171;PJ de Cordeiro;Híbrida;20;Foro Unico de Cordeiro;20;Cordeiro;2019;1;127;24;196;19;9;25;0;15;9;0;1;57;4;0;0;0;48;0;0;0;0;0;0;0
101176;PJ de Duas Barras;Híbrida;21;Foro Unico de Duas Barras;21;Duas Barras;2019;1;78;24;28;8;4;5;0;0;1;3;0;2;0;2;20;0;1;0;0;0;0;0;0;0
101178;PJ de Italva / Cardoso Moreira;Híbrida;28;Foro Unico de Italva(Cardoso Moreira);28;Italva(Cardoso Moreira);2019;1;158;20;177;3;7;29;0;1;2;0;0;69;0;0;4;0;0;0;0;0;0;0;0;0
101201;PJ de Engenheiro Paulo de Frontin;Híbrida;23;Foro Unico de Engenheiro Paulo de Frontin;23;Engenheiro Paulo de Frontin;2019;1;77;27;80;1;6;20;0;0;0;0;0;5;0;2;16;0;0;0;0;0;0;0;0;0
101221;PJ de Laje Do Muriaé;Híbrida;33;Foro Unico de Laje do Muriae;33;Laje do Muriae;2019;1;92;24;144;2;6;8;0;5;3;1;0;30;0;0;0;0;3;0;0;0;0;0;0;0
101241;PJ de Mangaratiba;Híbrida;36;Foro Unico de Mangaratiba;36;Mangaratiba;2019;1;301;46;290;12;24;69;0;0;5;0;1;4;1;0;54;0;0;0;0;5;0;0;3;0
101251;PJ de Mendes;Híbrida;38;Foro Unico de Mendes;38;Mendes;2019;1;79;71;113;0;9;27;0;2;6;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0
101256;PJ de Miguel Pereira;Híbrida;40;Foro Unico de Miguel Pereira;40;Miguel Pereira;2019;1;148;22;126;5;23;41;1;17;9;8;1;9;0;1;15;0;0;0;0;0;0;0;0;0
101266;PJ de Natividade;Híbrida;42;Foro Unico de Natividade;42;Natividade;2019;1;248;52;306;5;11;24;0;2;5;0;1;39;0;0;2;0;0;0;0;0;0;0;0;0
101326;PJ de Paracambi;Híbrida;47;Foro Unico de Paracambi;47;Paracambi;2019;1;255;20;318;7;17;41;0;7;4;2;0;14;1;6;88;0;0;0;0;0;0;0;0;0
101336;PJ de Paraty;Híbrida;49;Foro Unico de Paraty;49;Paraty;2019;1;213;21;136;3;10;20;0;0;3;0;0;13;0;18;3;0;0;0;0;0;0;0;0;2
101351;PJ de Piraí;Híbrida;53;Foro Unico de Pirai;53;Pirai;2019;1;91;11;163;8;19;3;2;3;10;3;0;40;0;0;0;0;12;0;0;0;0;0;0;0
101356;PJ de Porciúncula;Híbrida;54;Foro Unico de Porciuncula;54;Porciuncula;2019;1;249;126;252;22;21;50;5;3;15;0;4;48;3;0;1;0;2;0;0;0;0;0;0;0
101371;PJ de Rio Claro;Híbrida;59;Foro Unico de Rio Claro;59;Rio Claro;2019;1;198;87;186;2;12;52;0;3;7;3;0;53;0;4;6;0;10;0;0;0;0;0;0;0
101376;PJ de Rio das Flores;Híbrida;60;Foro Unico de Rio Das Flores;60;Rio das Flores;2019;1;62;16;49;1;3;4;1;1;3;1;0;13;1;0;20;0;0;0;0;0;0;0;0;0
101381;PJ de Santa Maria Madalena;Híbrida;62;Foro Unico de Santa Maria Madalena;62;Santa Maria Madalena;2019;1;48;23;85;0;2;21;0;3;3;4;0;21;0;0;3;0;9;0;0;0;0;0;0;0
101386;2ª PJ de Santo Antônio de Pádua;Híbrida;63;Foro Unico de Santo Antonio de Padua;63;Santo Antonio de Padua;2019;1;179;7;61;4;33;38;0;29;16;8;0;4;1;3;10;0;3;0;0;2;0;0;0;0
101411;1ª PJ de São João da Barra;Híbrida;67;Foro Unico de Sao Joao da Barra;67;Sao Joao da Barra;2019;1;112;40;67;4;8;8;1;0;1;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0
101426;3ª PJ de São Pedro da Aldeia;Híbrida;70;Foro Unico de Sao Pedro da Aldeia;70;Sao Pedro da Aldeia;2019;1;320;50;197;1;40;191;0;8;0;26;0;63;0;0;0;0;127;0;0;0;0;0;0;0
101431;PJ de São Sebastião do Alto;Híbrida;71;Foro Unico de Sao Sebastiao do Alto;71;Sao Sebastiao do Alto;2019;1;46;48;50;0;2;19;0;0;3;0;0;1;1;0;5;0;0;0;0;0;0;0;0;0
101436;PJ de Sapucaia;Híbrida;72;Foro Unico de Sapucaia;72;Sapucaia;2019;1;98;24;110;1;10;15;0;4;4;2;0;2;0;1;7;0;0;0;0;0;0;0;0;0
101446;PJ de Silva Jardim;Híbrida;75;Foro Unico de Silva Jardim;75;Silva Jardim;2019;1;123;16;86;4;18;14;0;0;4;1;0;27;0;0;0;0;0;0;0;0;0;0;0;0
101451;PJ de Sumidouro;Híbrida;76;Foro Unico de Sumidouro;76;Sumidouro;2019;1;108;32;97;4;9;21;3;0;2;0;0;5;0;0;18;0;6;0;0;12;0;0;0;0
101461;PJ de Trajano de Moraes;Híbrida;79;Foro Unico de Trajano de Moraes;79;Trajano de Moraes;2019;1;75;2;96;0;1;8;0;1;0;3;0;5;0;0;13;0;0;0;0;0;0;0;0;0
101502;PJ de Arraial Do Cabo;Híbrida;4;Foro Unico de Arraial do Cabo;4;Arraial do Cabo;2019;1;294;30;286;2;12;21;3;29;2;6;3;23;0;5;14;0;1;0;0;0;0;0;0;0
101505;PJ de Itaocara;Híbrida;29;Foro Unico de Itaocara;29;Itaocara;2019;1;247;29;118;2;20;38;0;13;21;3;0;64;0;0;0;0;0;0;0;0;0;0;0;0
300527;PJ de Iguaba Grande;Híbrida;25;Foro Unico de Iguaba Grande;25;Iguaba Grande;2019;1;181;11;309;3;4;24;0;8;8;2;0;21;0;2;38;0;0;0;0;0;0;0;0;0
300597;PJ de São Francisco do Itabapoana;Híbrida;65;Foro Unico de Sao Francisco do Itabapoana;65;Sao Francisco do Itabapoana;2019;1;179;18;200;0;14;32;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300975;PJ de São José do Vale do Rio Preto;Híbrida;69;Foro Unico de Sao Jose do Vale do Rio Preto;69;Sao Jose do Vale do Rio Preto;2019;1;89;9;176;3;1;4;0;6;0;4;0;49;0;0;0;0;1;0;0;0;0;0;0;0
400188;1ª PJ de Santo Antônio de Pádua;Híbrida;63;Foro Unico de Santo Antonio de Padua;63;Santo Antonio de Padua;2019;1;203;59;290;4;6;19;0;0;8;0;0;78;0;0;1;0;0;0;0;0;0;0;0;0
400220;1ª PJ de Armação dos Búzios;Híbrida;3;Foro Unico de Armacao dos Buzios;3;Armacao dos Buzios;2019;1;73;14;89;7;3;12;2;0;6;1;0;35;0;0;0;0;33;0;0;0;0;0;0;0
400520;1ª PJ de Seropédica;Híbrida;74;Foro Unico de Seropedica;74;Seropedica;2019;1;99;91;45;0;19;42;4;0;0;0;0;8;0;0;0;0;18;0;0;0;0;0;0;0
400600;2ª PJ de Vila Inhomirim;Híbrida;95;Foro Regional Vila Inhomirim;35;Mage;2019;1;322;50;256;24;14;68;0;39;13;7;1;2;1;0;5;0;0;0;0;0;0;0;0;0
400603;1ª PJ de Vila Inhomirim;Híbrida;95;Foro Regional Vila Inhomirim;35;Mage;2019;1;264;18;401;1;6;55;0;58;1;8;0;89;0;0;0;0;0;0;0;0;0;0;0;0
400604;1ª PJ de Japeri;Híbrida;32;Foro Unico de Japeri;32;Japeri;2019;1;238;21;63;2;21;78;0;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400605;1ª PJ de Guapimirim;Híbrida;24;Foro Unico de Guapimirim;24;Guapimirim;2019;1;127;14;209;2;0;48;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400649;PJ de Itatiaia;Híbrida;31;Foro Unico de Itatiaia;31;Itatiaia;2019;1;255;47;399;13;20;161;1;20;38;0;2;108;2;17;80;0;2;0;0;1;0;0;0;0
400650;PJ de Porto Real / Quatis;Híbrida;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;2019;1;154;29;176;7;17;44;0;8;10;0;0;28;0;0;23;0;0;0;0;0;0;0;0;0
400653;1ª PJ de Itaperuna;Híbrida;30;Foro Unico de Itaperuna;30;Itaperuna;2019;1;57;0;120;14;26;7;0;0;18;0;5;16;4;2;1;0;0;0;0;0;0;0;0;1
400654;3ª PJ de Itaperuna;Híbrida;30;Foro Unico de Itaperuna;30;Itaperuna;2019;1;329;84;82;1;26;158;2;30;3;3;0;26;0;0;0;0;0;0;0;0;0;0;0;0
400735;PJ de Miracema;Híbrida;41;Foro Unico de Miracema;41;Miracema;2019;1;238;50;239;6;16;21;5;13;7;2;0;10;0;16;19;0;0;0;0;0;0;0;0;2
400738;PJ de Carapebus / Quissamã;Híbrida;16;Foro Unico de Carapebus/Quissama;16;Carapebus/Quissama;2019;1;103;145;142;8;9;17;0;2;3;2;5;41;0;6;14;0;3;0;0;0;0;0;0;0
903034;1ª PJ de Rio Bonito;Híbrida;58;Foro Unico de Rio Bonito;58;Rio Bonito;2019;1;78;0;285;5;12;22;1;1;17;1;1;50;6;31;12;2;36;0;0;0;0;0;0;0
903035;2ª PJ de Rio Bonito;Híbrida;58;Foro Unico de Rio Bonito;58;Rio Bonito;2019;1;125;102;134;2;0;10;0;0;2;0;0;17;3;0;4;0;5;0;0;0;0;0;0;0
936553;1ª PJ de São Pedro da Aldeia;Híbrida;70;Foro Unico de Sao Pedro da Aldeia;70;Sao Pedro da Aldeia;2019;1;53;5;89;6;13;0;0;0;11;0;0;63;0;19;1;0;4;0;0;0;0;0;0;0
1198942;2ª PJ de Cachoeiras de Macacu;Híbrida;11;Foro Unico de Cachoeiras de Macacu;11;Cachoeiras de Macacu;2019;1;162;33;66;4;5;121;0;14;10;3;0;14;1;0;0;0;0;0;0;0;0;0;0;0
1198983;2ª PJ de São João da Barra;Híbrida;67;Foro Unico de Sao Joao da Barra;67;Sao Joao da Barra;2019;1;158;12;59;3;4;7;0;0;5;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0
1232302;2ª PJ de Armação dos Búzios;Híbrida;3;Foro Unico de Armacao dos Buzios;3;Armacao dos Buzios;2019;1;143;24;123;9;11;62;0;1;10;0;0;25;0;0;0;0;33;0;0;0;0;0;0;0
7419367;2ª PJ de Japeri;Híbrida;32;Foro Unico de Japeri;32;Japeri;2019;1;138;6;184;1;11;32;0;0;4;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8282553;2ª PJ de Seropédica;Híbrida;74;Foro Unico de Seropedica;74;Seropedica;2019;1;275;26;106;6;30;108;0;1;7;6;0;85;0;0;0;0;20;0;0;0;0;0;0;0
20192508;PJ de Pinheiral;Híbrida;52;Foro Unico de Pinheiral;52;Pinheiral;2019;1;129;25;142;0;2;28;1;4;3;8;0;117;0;0;1;0;20;0;0;0;0;0;0;0
21307532;2ª PJ de Guapimirim;Híbrida;24;Foro Unico de Guapimirim;24;Guapimirim;2019;1;121;24;215;26;38;35;2;0;10;7;0;15;0;0;4;0;1;0;1;0;0;0;0;0
101054;PJ junto ao V Juizado de VD da Capital;Violência doméstica;86;Foro Regional Campo Grande;15;Rio de Janeiro;2019;1;285;3;582;21;15;7;0;0;29;2;0;10;0;0;81;0;0;0;0;0;0;0;0;0
101295;PJ junto ao Juizado de VD de Niterói;Violência doméstica;44;Foro Central de Niteroi;44;Niteroi;2019;1;265;0;294;2;2;0;0;0;1;49;3;2;0;0;71;0;0;0;0;0;0;0;0;0
912251;1ª PJ junto ao I Juizado de VD da Capital;Violência doméstica;15;Foro Central Capital;15;Rio de Janeiro;2019;1;201;0;548;35;0;0;0;0;12;0;0;19;1;3;80;0;0;0;0;0;0;0;0;0
932533;PJ junto ao III Juizado de VD da Capital;Violência doméstica;88;Foro Regional Jacarepagua;15;Rio de Janeiro;2019;1;545;0;717;8;5;6;1;0;77;1;0;36;0;0;0;0;54;0;0;0;0;0;0;0
100986;1ª PJ junto a Auditoria da Justiça Militar;Auditoria de Justiça Militar;15;Foro Central Capital;15;Rio de Janeiro;2019;2;259;164;66;7;3;47;0;0;7;0;0;1;0;1;6;0;0;0;0;0;0;0;0;0
100987;2ª PJ junto a Auditoria da Justiça Militar;Auditoria de Justiça Militar;15;Foro Central Capital;15;Rio de Janeiro;2019;2;318;23;17;0;2;113;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8061083;3ª PJ junto a Auditoria da Justiça Militar;Auditoria de Justiça Militar;15;Foro Central Capital;15;Rio de Janeiro;2019;2;31;1;30;2;0;1;0;0;4;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0
101043;1ª PJ junto a 1ª e a 2ª Varas Criminais de Bangu;Junto à vara criminal;84;Foro Regional Bangu;15;Rio de Janeiro;2019;2;59;3;246;24;26;3;8;0;19;7;0;14;0;7;7;0;0;0;0;0;0;0;0;0
101044;2ª PJ junto a 1ª e a 2ª Varas Criminais de Bangu;Junto à vara criminal;84;Foro Regional Bangu;15;Rio de Janeiro;2019;2;76;0;201;13;27;5;7;0;13;3;0;31;0;0;3;0;0;0;0;0;0;0;0;0
101053;PJ junto a 42ª Vara Criminal da Capital;Junto à vara criminal;86;Foro Regional Campo Grande;15;Rio de Janeiro;2019;2;57;0;88;2;16;0;0;0;13;0;0;8;0;0;8;0;0;0;0;0;0;0;0;0
101055;PJ junto a 43ª Vara Criminal da Capital;Junto à vara criminal;86;Foro Regional Campo Grande;15;Rio de Janeiro;2019;2;49;0;76;15;22;0;0;0;16;0;0;10;1;1;2;0;0;0;0;0;0;0;0;0
101062;PJ junto a 40ª Vara Criminal da Capital;Junto à vara criminal;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;2019;2;72;1;70;2;20;1;0;1;13;0;0;4;1;0;3;0;0;0;0;0;0;0;0;0
101063;PJ junto a 41ª Vara Criminal da Capital;Junto à vara criminal;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;2019;2;106;1;62;13;20;2;1;0;24;0;1;6;0;22;8;0;0;0;0;0;0;0;0;0
101070;PJ junto a 2ª Vara Criminal de Jacarepagua;Junto à vara criminal;88;Foro Regional Jacarepagua;15;Rio de Janeiro;2019;2;58;1;116;16;27;4;5;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101080;PJ junto a 2ª Vara Criminal de Madureira;Junto à vara criminal;90;Foro Regional Madureira;15;Rio de Janeiro;2019;2;131;0;192;10;25;34;0;0;22;3;1;13;2;1;7;0;0;0;0;0;0;0;0;0
101082;PJ junto a 1ª Vara Criminal de Jacarepagua;Junto à vara criminal;88;Foro Regional Jacarepagua;15;Rio de Janeiro;2019;2;151;0;67;26;27;3;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101088;1ª PJ Criminal de Santa Cruz;Junto à vara criminal;93;Foro Regional Santa Cruz;15;Rio de Janeiro;2019;2;52;0;106;7;6;18;0;1;14;3;0;46;0;15;18;0;0;0;0;0;0;0;0;0
101089;2ª PJ Criminal de Santa Cruz;Junto à vara criminal;93;Foro Regional Santa Cruz;15;Rio de Janeiro;2019;2;47;1;169;1;6;50;0;10;5;0;1;21;0;0;7;0;0;0;0;0;0;0;0;0
101145;PJ junto a 2ª Vara Criminal de Campos dos Goytacazes;Junto à vara criminal;13;Foro Unico de Campos dos Goytacazes;13;Campos dos Goytacazes;2019;2;114;32;74;12;28;5;0;0;8;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0
101189;PJ junto a 1ª Vara Criminal de Duque de Caxias;Junto à vara criminal;22;Foro Unico de Duque de Caxias;22;Duque de Caxias;2019;2;115;0;256;30;26;0;0;0;42;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0
101190;PJ junto a 2ª Vara Criminal de Duque de Caxias;Junto à vara criminal;22;Foro Unico de Duque de Caxias;22;Duque de Caxias;2019;2;66;0;106;22;23;0;0;0;46;0;0;18;2;0;0;0;0;0;0;0;0;0;0;0
101191;PJ junto a 3ª Vara Criminal de Duque de Caxias;Junto à vara criminal;22;Foro Unico de Duque de Caxias;22;Duque de Caxias;2019;2;66;0;146;12;19;0;0;0;47;0;0;14;5;0;0;0;0;0;0;0;0;0;0;0
